epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
135,0.8265647292137146,0.9589983224868774,8.000000093488779e-07,0.6935920715332031,0.930915355682373,0.5150501728057861,0.9177033305168152,0.986060619354248,0.6236082315444946,0.9843205809593201,0.540669858455658
136,0.8275203108787537,0.956078052520752,8.000000093488779e-07,0.702599048614502,0.932438313961029,0.5143334865570068,0.9090909361839294,0.9863307476043701,0.6254558563232422,0.9858155846595764,0.5320574045181274
137,0.8334925770759583,0.9584214687347412,8.000000093488779e-07,0.6982959508895874,0.9355536103248596,0.5167223811149597,0.9138755798339844,0.9862898588180542,0.6258874535560608,0.9857397675514221,0.5291866064071655
138,0.8363593220710754,0.9563919901847839,8.000000093488779e-07,0.697900116443634,0.9275979399681091,0.5203057527542114,0.9014354348182678,0.985521674156189,0.6231065988540649,0.9841827750205994,0.5358851552009583
139,0.8349259495735168,0.9571520090103149,8.000000093488779e-07,0.7012355923652649,0.9277056455612183,0.511944591999054,0.9129186868667603,0.9857171177864075,0.6237461566925049,0.9842657446861267,0.5387559533119202
140,0.8365981578826904,0.961477518081665,8.000000093488779e-07,0.68754643201828,0.932758629322052,0.5169612765312195,0.9129186868667603,0.9867584109306335,0.6283589005470276,0.9837837815284729,0.5224880576133728
141,0.8358815312385559,0.9600161910057068,8.000000093488779e-07,0.6923860311508179,0.9329268336296082,0.5117056965827942,0.9177033305168152,0.9864743947982788,0.6203116178512573,0.982758641242981,0.5454545617103577
142,0.8368370532989502,0.9604105353355408,8.000000093488779e-07,0.6915957927703857,0.9346974492073059,0.5129001140594482,0.9100478291511536,0.9855455160140991,0.6226667761802673,0.984375,0.542583703994751
143,0.8430482745170593,0.9617723226547241,8.000000093488779e-07,0.6847289800643921,0.9395509362220764,0.5198280215263367,0.9119617342948914,0.9862717986106873,0.6214337348937988,0.9842932224273682,0.5397129058837891
144,0.8382704257965088,0.9587222337722778,8.000000093488779e-07,0.695428192615509,0.9343696236610413,0.5169612765312195,0.9148325324058533,0.9864376783370972,0.6228603720664978,0.9843205809593201,0.540669858455658
145,0.8411371111869812,0.9607170224189758,8.000000093488779e-07,0.6904969811439514,0.9300429224967957,0.5176779627799988,0.9138755798339844,0.9869473576545715,0.6230689883232117,0.9841269850730896,0.5339713096618652
146,0.8303869962692261,0.9549920558929443,8.000000093488779e-07,0.7051713466644287,0.9228435158729553,0.508600115776062,0.9110047817230225,0.9858309030532837,0.6211478114128113,0.9842657446861267,0.5387559533119202
147,0.84233158826828,0.9595377445220947,8.000000093488779e-07,0.6931155323982239,0.9259259104728699,0.5195891261100769,0.9119617342948914,0.9853719472885132,0.6194029450416565,0.9845890402793884,0.5502392053604126
148,0.83707594871521,0.9608227014541626,8.000000093488779e-07,0.6873220801353455,0.9436860084533691,0.5284280776977539,0.9138755798339844,0.986191987991333,0.6222109198570251,0.9861591458320618,0.5454545617103577
149,0.823936939239502,0.9556102752685547,8.000000093488779e-07,0.7007319927215576,0.9200695157051086,0.5059722661972046,0.9157894849777222,0.9864755868911743,0.6219382882118225,0.9860869646072388,0.542583703994751
